time,id1,id2,amount
2016-11-02 11:45:27,10185,10652,37.97
2016-11-02 11:40:01,26757,40852,18.63
2016-11-02 09:56:26,30238,2317,20.38
2016-11-02 12:08:04,52123,8432,13.11
2016-11-02 12:01:58,46801,44088,21.56
2016-11-02 11:36:42,68014,23855,25.03
2016-11-02 09:54:49,30883,4050,11.76
2016-11-02 09:51:11, 62548, 60483, 17.21
2016-11-02 11:44:41,23614,8563,34.73
2016-11-02 12:05:01,20373,8799,42.33
2016-11-02 11:38:27,27395,10044,15.9
2016-11-02 11:32:49,11640,14972,37.83
2016-11-02 12:00:38,37046,15251,18.06
2016-11-02 11:31:21,30843,17444,16.83
2016-11-02 11:37:51,74119,45607,13.25
2016-11-02 11:50:55,28451,1945,19.35
2016-11-02 12:06:31,70238,5142,19.09
2016-11-02 09:52:30,5891,65913,21.03
2016-11-02 11:46:37,9595,9445,23.02
2016-11-02 11:40:10,27753,11082,26.68
2016-11-02 11:31:26,5960,13249,32.28
2016-11-02 11:59:37,79826,11013,18.26
2016-11-02 09:52:07,27120,1731,29.97
2016-11-02 09:52:11,2097,50836,1.3
2016-11-02 11:46:49,13097,15530,9.76
2016-11-02 09:52:54,41316,70966,31.57
2016-11-02 11:38:51,37358,47983,16.12
2016-11-02 12:05:31,37124,37122,8.89
2016-11-02 12:10:06,79701,53289,23.75
2016-11-02 11:54:24,7324,450,1.97
2016-11-02 11:50:54,47094,5826,38.52
2016-11-02 11:48:50,74410,47663,27.0
2016-11-02 11:42:57,38335,25753,9.18
2016-11-02 11:45:31,63627,16884,2.33
2016-11-02 11:48:28,33992,33133,4.92
2016-11-02 11:46:36,39921,4351,15.27
2016-11-02 12:07:40,7161,24877,11.8
2016-11-02 11:41:02,13418,35484,13.4
2016-11-02 11:55:13,34409,2844,27.68
2016-11-02 11:39:40,38490,11175,23.9
2016-11-02 12:04:35,25239,23679,23.33
2016-11-02 11:33:04,15498,282,1.84
2016-11-02 11:53:12,60275,13501,22.55
2016-11-02 11:59:00,69161,26652,33.18
2016-11-02 11:56:09,39657,11768,11.18
2016-11-02 11:44:15,71452,62272,19.66
2016-11-02 11:38:17,55703,56568,30.92
2016-11-02 09:53:18,8983,10828,31.91
2016-11-02 12:06:03,48239,16869,10.94
2016-11-02 09:50:27, 55740, 10327, 25.91
2016-11-02 11:39:51,51848,8336,18.84
2016-11-02 11:49:08,40992,14966,18.36
2016-11-02 11:57:30,19750,696,13.2
2016-11-02 11:49:16,4715,8509,29.92
2016-11-02 11:52:27,52342,43929,31.38
2016-11-02 11:36:45,50404,61699,27.86
2016-11-02 11:51:09,25629,15306,23.27
2016-11-02 11:57:54,66555,21017,22.85
2016-11-02 09:54:15,31818,4675,9.57
2016-11-02 11:28:53,35741,54504,25.42
2016-11-02 11:53:31,76253,8398,37.79
2016-11-02 11:36:05,45094,74059,22.32
2016-11-02 12:02:42,67991,23789,17.88
2016-11-02 12:03:40,57965,10980,8.85
2016-11-02 09:52:23,6641,41742,33.39
2016-11-02 11:45:58,18025,1837,15.8
2016-11-02 11:49:12,76761,32698,23.86
2016-11-02 11:57:40,44331,5202,21.2
2016-11-02 09:59:42,8971,59,7.95
2016-11-02 09:55:47,718,9360,13.83
2016-11-02 11:42:07,59381,5062,7.01
2016-11-02 12:09:10,62091,23933,28.37
2016-11-02 11:31:23,60673,9614,30.78
2016-11-02 11:35:37,45747,9182,24.52
2016-11-02 09:59:08,41023,35265,5.29
2016-11-02 11:28:55,20057,17272,21.44
2016-11-02 09:50:14, 74788, 51203, 20.60
2016-11-02 11:32:51,9507,2507,19.58
2016-11-02 12:01:09,30446,12392,32.26
2016-11-02 11:45:32,37818,47100,32.82
2016-11-02 11:31:12,68911,26171,11.27
2016-11-02 11:34:36,54331,14171,18.74
2016-11-02 09:53:19,41523,4856,18.15
2016-11-02 11:45:32,28586,21988,13.22
2016-11-02 11:35:40,51441,8209,24.02
2016-11-02 12:00:19,2187,15177,28.34
2016-11-02 11:29:46,14627,8640,20.71
2016-11-02 11:33:21,69587,76751,22.12
2016-11-02 11:53:05,46983,6044,10.84
2016-11-02 09:52:14,19046,8877,3.45
2016-11-02 11:54:32,47249,18855,30.26
2016-11-02 11:45:03,60519,13664,20.28
2016-11-02 11:31:13,10382,63780,8.57
2016-11-02 11:32:03,77657,9620,23.68
2016-11-02 12:00:30,65251,21280,9.96
2016-11-02 12:04:02,11371,21662,19.02
2016-11-02 11:37:02,27005,1584,21.23
2016-11-02 12:09:24,1493,742,28.66
2016-11-02 11:40:22,59097,12671,33.03
2016-11-02 11:48:02,9007,16084,9.99
2016-11-02 11:56:00,73732,49086,13.68
2016-11-02 11:49:18,32678,18823,30.13
2016-11-02 11:29:37,55233,55235,23.09
2016-11-02 11:36:04,6038,60059,25.32
2016-11-02 12:02:36,54680,9813,18.94
2016-11-02 11:42:24,50154,7571,18.95
2016-11-02 11:56:38,14070,15042,3.42
2016-11-02 12:02:10,71395,52038,21.34
2016-11-02 12:07:14,57373,11333,32.63
2016-11-02 11:31:29,50352,7673,21.29
2016-11-02 12:05:15,14817,2248,9.13
2016-11-02 12:09:59,73415,41873,13.76
2016-11-02 11:52:06,63847,23875,14.44
2016-11-02 11:50:56,36712,3205,39.49
2016-11-02 12:09:43,24997,68457,16.58
2016-11-02 11:34:17,73255,66445,9.42
2016-11-02 11:38:15,78468,58790,11.86
2016-11-02 09:51:23, 17617, 7231, 13.61
2016-11-02 12:06:03,34192,8662,23.07
2016-11-02 11:32:56,42234,4827,27.64
2016-11-02 09:52:14,10487,32971,12.14
2016-11-02 11:56:46,7926,2079,15.98
2016-11-02 09:57:17,34776,57056,33.84
2016-11-02 09:59:38,38283,3675,17.54
2016-11-02 11:30:10,18556,11934,21.39
2016-11-02 11:45:01,10611,29345,11.79
2016-11-02 09:51:17, 48234, 74521, 16.54
2016-11-02 11:41:53,73031,6209,27.25
2016-11-02 11:53:37,74276,46851,6.07
2016-11-02 11:49:56,43113,43107,18.67
2016-11-02 12:10:06,7001,6536,13.56
2016-11-02 12:08:04,17947,13244,25.02
2016-11-02 11:45:39,24589,12047,27.61
2016-11-02 12:03:09,71480,33620,30.97
2016-11-02 09:54:20,50992,7903,28.56
2016-11-02 12:01:32,16167,344,13.74
2016-11-02 11:33:07,58692,12255,22.05
2016-11-02 12:10:12,26738,15435,31.35
2016-11-02 12:01:11,24744,68323,7.13
2016-11-02 11:39:23,62171,15212,7.57
2016-11-02 11:41:28,13186,26272,31.11
2016-11-02 12:06:41,16314,14655,9.78
2016-11-02 09:52:14,39808,34274,10.16
2016-11-02 11:53:53,52089,381,28.19
2016-11-02 11:59:36,68206,1329,45.55
2016-11-02 11:42:23,11883,5881,13.44
2016-11-02 11:45:14,75260,54188,5.98
2016-11-02 11:40:34,57181,13095,13.82
2016-11-02 09:58:15,44492,17021,21.5
2016-11-02 12:02:49,61855,15006,3.06
2016-11-02 11:59:47,16574,23489,17.71
2016-11-02 11:29:23,6502,36222,14.85
2016-11-02 11:36:48,44745,7851,25.27
2016-11-02 09:59:48,62471,15544,6.8
2016-11-02 11:54:50,19041,15843,5.65
2016-11-02 09:58:31,16140,30433,17.93
2016-11-02 09:53:37,26462,3324,19.63
2016-11-02 11:42:06,30551,2374,39.04
2016-11-02 09:59:31,20199,25793,14.99
2016-11-02 11:57:55,79420,4726,19.69
2016-11-02 09:57:29,40617,22133,5.5
2016-11-02 09:57:28,2180,2182,33.66
2016-11-02 11:50:02,59315,64411,30.57
2016-11-02 11:29:42,14845,14966,9.47
2016-11-02 11:40:45,50617,7777,14.19
2016-11-02 12:09:41,10109,49748,28.89
2016-11-02 11:29:38,54931,9982,12.29
2016-11-02 09:51:50, 69391, 27100, 13.49
2016-11-02 11:43:13,6568,3450,21.94
2016-11-02 12:08:08,42043,9376,15.25
2016-11-02 11:42:41,63269,16545,21.3
2016-11-02 12:03:15,47478,6102,13.99
2016-11-02 11:48:39,48573,7256,19.76
2016-11-02 11:57:31,75716,3357,7.24
2016-11-02 12:03:38,51849,51403,11.15
2016-11-02 11:47:52,33230,6232,10.63
2016-11-02 11:49:46,54503,17881,46.01
2016-11-02 11:43:36,34310,2836,22.2
2016-11-02 12:05:11,39731,47933,23.01
2016-11-02 12:00:31,49586,8624,7.97
2016-11-02 12:05:42,60433,13611,46.5
2016-11-02 11:43:47,9369,15161,32.0
2016-11-02 11:41:45,16204,349,19.14
2016-11-02 09:57:10,17606,5448,7.54
2016-11-02 09:58:59,40941,52706,23.37
2016-11-02 11:28:34,35475,11268,14.32
2016-11-02 11:37:56,25516,33605,4.42
2016-11-02 09:51:27, 16, 34340, 30.85
2016-11-02 11:41:38,42151,13882,37.07
2016-11-02 12:06:32,6712,24094,22.57
2016-11-02 11:56:22,13992,34579,16.4
2016-11-02 12:07:45,58296,4153,20.6
2016-11-02 12:05:51,32052,5398,14.81
2016-11-02 12:07:58,69864,28541,21.77
2016-11-02 11:35:47,74895,51424,29.83
2016-11-02 09:53:42,23741,37854,22.3
2016-11-02 11:28:45,55000,7968,19.58
2016-11-02 11:54:20,10748,56533,13.34
2016-11-02 11:55:30,3294,1334,5.89
2016-11-02 11:53:27,58816,78720,14.13
2016-11-02 11:53:33,58150,11842,42.15
2016-11-02 09:58:52,9753,5588,29.59
2016-11-02 09:59:23,62809,5272,24.91
2016-11-02 11:37:22,1408,24131,7.28
2016-11-02 12:03:29,14908,5707,20.17
2016-11-02 11:40:56,12376,10640,14.61
2016-11-02 12:01:01,6536,6524,16.86
2016-11-02 12:08:04,51250,11542,28.51
2016-11-02 11:51:17,48692,1824,31.09
2016-11-02 09:51:14, 50821, 11782, 16.37
2016-11-02 09:52:20,12673,175,32.37
2016-11-02 11:50:26,66365,2997,22.96
2016-11-02 11:50:57,33153,54585,25.51
2016-11-02 12:00:16,71878,5827,26.82
2016-11-02 11:40:00,38143,3357,23.72
2016-11-02 11:37:22,25275,19354,29.8
2016-11-02 09:49:31, 68361, 9452, 10.26
2016-11-02 11:59:09,41628,14953,19.79
2016-11-02 11:50:08,27526,15,24.92
2016-11-02 09:53:40,51268,8058,14.69
2016-11-02 11:54:53,33116,2678,9.82
2016-11-02 11:29:50,9991,7883,18.49
2016-11-02 11:30:29,44827,5296,7.38
2016-11-02 09:53:26,17196,54,16.9
2016-11-02 09:49:51, 76918, 34575, 1.44
2016-11-02 11:39:12,20926,32055,22.87
2016-11-02 11:42:01,72342,37055,37.22
2016-11-02 11:43:15,78399,58963,22.32
2016-11-02 11:32:01,73300,16105,22.16
2016-11-02 09:54:21,32298,2519,22.33
2016-11-02 12:07:54,3682,14338,16.06
2016-11-02 11:46:40,46692,5703,12.18
2016-11-02 11:41:47,71311,33040,9.65
2016-11-02 12:09:52,66873,21603,13.96
2016-11-02 12:05:25,34645,21749,32.72
2016-11-02 11:30:07,5178,6047,32.71
2016-11-02 11:31:43,63642,16889,28.48
2016-11-02 12:09:56,20415,9813,14.14
2016-11-02 11:52:48,3567,377,21.67
2016-11-02 11:50:40,18453,66663,27.57
2016-11-02 11:39:07,65646,631,21.41
2016-11-02 11:55:54,9025,8957,22.72
2016-11-02 12:02:22,36700,15639,11.39
2016-11-02 12:08:23,40621,6815,12.25
2016-11-02 11:38:13,6734,34,3.79
2016-11-02 11:28:49,63892,46001,15.48
2016-11-02 09:50:33, 75185, 53622, 17.69
2016-11-02 11:50:29,61451,76027,27.23
2016-11-02 12:03:18,12615,175,20.51
2016-11-02 11:56:21,28933,28932,28.24
2016-11-02 12:05:21,79793,5483,37.31
2016-11-02 11:48:13,44739,19648,45.58
2016-11-02 12:05:20,54916,37306,19.82
2016-11-02 11:31:33,67382,16584,19.27
2016-11-02 11:39:33,54448,56550,29.46
2016-11-02 11:30:35,66975,2216,9.81
2016-11-02 12:00:46,16475,8529,15.1
2016-11-02 11:39:42,7364,538,30.54
2016-11-02 09:57:31,39121,9541,7.15
2016-11-02 11:54:40,34368,52992,22.05
2016-11-02 09:58:39,68339,4069,15.48
2016-11-02 11:36:16,3322,5046,22.25
2016-11-02 12:05:53,48872,7701,24.06
2016-11-02 11:34:39,65275,19024,17.88
2016-11-02 11:55:40,52823,78010,29.15
2016-11-02 11:46:29,39525,4209,10.62
2016-11-02 12:05:02,49442,6954,7.57
2016-11-02 11:42:48,24487,20411,19.79
2016-11-02 12:06:07,52541,44719,33.81
2016-11-02 11:56:48,3673,650,29.31
2016-11-02 11:56:12,1951,1141,25.9
2016-11-02 11:34:39,22254,11432,13.69
2016-11-02 11:33:43,76734,26836,12.9
2016-11-02 11:43:15,201,4665,30.72
2016-11-02 11:29:39,3461,4614,31.32
2016-11-02 12:03:18,17430,416,26.83
2016-11-02 11:54:52,9403,16713,23.54
2016-11-02 11:52:30,22051,3300,17.49
2016-11-02 11:59:07,48761,73862,32.14
2016-11-02 11:34:41,52565,5532,33.32
2016-11-02 11:35:00,2954,52062,20.45
2016-11-02 11:56:15,7621,8370,22.86
2016-11-02 11:36:12,20769,11702,29.29
2016-11-02 11:29:37,6570,13454,9.61
2016-11-02 11:29:52,56580,56582,19.95
2016-11-02 11:36:36,67085,13659,32.34
2016-11-02 12:05:01,51240,63306,26.16
2016-11-02 12:10:19,41812,61849,26.61
2016-11-02 11:43:53,65656,18868,27.29
2016-11-02 09:59:36,66353,20605,10.5
2016-11-02 11:37:33,61373,15877,16.3
2016-11-02 12:08:14,62415,35303,15.77
2016-11-02 11:51:04,5498,74458,37.25
2016-11-02 09:50:16, 14025, 12358, 24.97
2016-11-02 11:37:00,11558,2788,22.98
2016-11-02 09:52:28,22331,1032,25.59
2016-11-02 09:51:46, 32159, 61377, 15.88
2016-11-02 11:54:00,30113,9637,28.65
2016-11-02 11:53:45,13383,31203,16.12
2016-11-02 11:43:24,39047,10448,17.69
2016-11-02 11:59:10,41668,11760,11.38
2016-11-02 11:40:09,78215,17701,19.86
2016-11-02 12:01:29,34959,75099,28.93
2016-11-02 11:52:28,1258,57279,20.82
2016-11-02 11:42:53,53051,13557,11.77
2016-11-02 11:33:54,10146,43183,1.67
2016-11-02 11:32:52,44952,5329,32.28
2016-11-02 12:06:59,35719,14178,41.43
2016-11-02 11:32:11,71777,34745,39.33
2016-11-02 11:51:44,36828,18847,30.99
2016-11-02 11:48:37,9923,55795,18.95
2016-11-02 11:39:03,45282,5398,13.58
2016-11-02 11:30:35,62655,15746,14.65
2016-11-02 12:03:29,24784,5242,23.04
2016-11-02 11:35:54,36057,3086,4.94
2016-11-02 11:35:46,57904,3467,11.93
2016-11-02 12:00:21,23580,33967,25.54
2016-11-02 11:55:14,51346,8104,25.69
2016-11-02 11:44:44,3265,3545,14.62
2016-11-02 12:04:36,51341,8808,35.24
2016-11-02 12:00:14,1906,27415,26.87
2016-11-02 11:29:28,5929,25510,18.31
2016-11-02 11:28:42,2263,24356,8.32
2016-11-02 12:08:03,30284,15997,19.62
2016-11-02 09:50:48, 30423, 25326, 21.33
2016-11-02 09:51:28, 69124, 26590, 3.28
2016-11-02 11:59:07,79223,70757,22.32
2016-11-02 11:47:08,69084,37184,27.75
2016-11-02 12:05:31,25887,20196,25.63
2016-11-02 12:09:10,48643,12757,12.17
2016-11-02 11:39:31,14070,67307,28.42
2016-11-02 12:09:22,66402,66392,10.13
2016-11-02 11:48:10,43273,4985,30.42
2016-11-02 11:28:44,71594,37108,26.56
2016-11-02 12:08:43,48035,70547,40.85
2016-11-02 09:50:43, 13389, 38207, 30.10
2016-11-02 11:39:12,74138,32708,11.1
2016-11-02 09:57:57,76799,28786,19.07
2016-11-02 09:53:34,60902,24514,21.76
2016-11-02 11:41:56,43842,27803,3.63
2016-11-02 11:42:34,48278,10615,22.17
2016-11-02 11:46:37,14788,9567,15.09
2016-11-02 12:05:13,69942,69941,6.19
2016-11-02 09:52:59,30757,12403,38.47
2016-11-02 11:32:10,57841,11723,10.93
2016-11-02 11:48:17,5192,11329,40.05
2016-11-02 11:38:57,72282,36856,42.5
2016-11-02 11:57:39,74553,48409,22.97
2016-11-02 09:58:18,72662,38284,20.38
2016-11-02 11:54:20,76035,61531,9.52
2016-11-02 09:56:35,44858,17341,17.25
2016-11-02 11:49:55,61106,14169,11.57
2016-11-02 11:52:48,25952,35209,30.07
2016-11-02 11:28:27,14504,73146,39.06
2016-11-02 11:49:53,78900,15277,16.81
2016-11-02 11:38:25,28761,67463,13.13
2016-11-02 09:57:08,73187,29850,18.1
2016-11-02 11:53:27,41796,13011,5.65
2016-11-02 11:35:34,28291,37521,30.11
2016-11-02 11:40:33,42732,4893,17.71
2016-11-02 11:35:45,889,7994,18.86
2016-11-02 12:03:07,71669,34346,33.68
2016-11-02 11:58:31,60279,13501,28.9
2016-11-02 11:38:06,60226,13452,31.47
2016-11-02 11:46:56,44984,15968,6.7
2016-11-02 11:32:49,11859,7534,16.61
2016-11-02 11:56:18,16459,4755,36.51
2016-11-02 09:58:18,57157,11203,31.68
2016-11-02 11:57:11,2215,24689,24.35
2016-11-02 11:42:33,5411,35008,11.31
2016-11-02 11:36:44,72993,36781,18.42
2016-11-02 11:35:57,46862,12038,26.01
2016-11-02 11:59:14,49053,12298,4.16
2016-11-02 12:09:40,18721,64965,27.91
2016-11-02 09:52:46,66531,21002,46.91
2016-11-02 12:03:29,42653,42828,39.18
2016-11-02 09:50:43, 34048, 12521, 13.05
2016-11-02 09:51:55, 72783, 618, 20.33
2016-11-02 12:09:54,6139,40361,27.53
2016-11-02 12:09:22,26080,13121,13.54
2016-11-02 11:37:47,16317,5020,26.46
2016-11-02 09:51:14, 5036, 28255, 4.15
2016-11-02 09:56:40,9470,15605,26.92
2016-11-02 11:49:43,21342,76588,15.86
2016-11-02 11:38:39,75460,56022,24.91
2016-11-02 11:39:33,63918,17200,12.33
2016-11-02 12:04:41,51752,73504,28.83
2016-11-02 11:32:36,68857,25893,19.08
2016-11-02 11:36:39,25493,1485,21.54
2016-11-02 11:39:37,16781,8171,9.17
2016-11-02 11:58:26,71464,23028,19.4
2016-11-02 12:08:38,64213,5691,25.64
2016-11-02 11:54:07,13015,190,8.39
2016-11-02 11:41:02,69209,50924,25.45
2016-11-02 11:58:02,26141,7855,19.25
2016-11-02 09:57:20,45848,4807,12.92
2016-11-02 11:30:55,39905,10909,25.48
2016-11-02 09:54:52,62893,2322,15.37
2016-11-02 12:04:35,32061,11036,27.31
2016-11-02 11:50:58,24328,8116,24.84
2016-11-02 11:58:46,49492,77365,12.56
2016-11-02 09:54:11,12825,16836,17.02
2016-11-02 11:45:13,15478,25166,21.2
2016-11-02 11:53:16,19177,2680,10.53
2016-11-02 12:01:38,33502,16190,26.13
2016-11-02 11:53:07,28573,10976,12.54
2016-11-02 11:38:02,7454,3603,24.8
2016-11-02 11:30:04,32492,71135,13.26
2016-11-02 11:36:14,49466,6989,29.54
2016-11-02 11:40:23,32305,57230,5.05
2016-11-02 09:57:11,46050,5573,10.43
2016-11-02 12:09:11,28663,1979,29.98
2016-11-02 11:32:54,40062,35634,15.38
2016-11-02 12:00:37,15595,70396,6.05
2016-11-02 11:33:55,27214,51455,22.55
2016-11-02 12:00:10,13705,6178,14.67
2016-11-02 12:01:10,33492,2771,29.17
2016-11-02 11:29:05,74002,44890,2.83
2016-11-02 11:56:08,35561,3199,2.8
2016-11-02 12:10:16,67172,5107,9.7
2016-11-02 09:58:24,71803,34880,30.66
2016-11-02 11:42:53,17876,15125,14.06
2016-11-02 11:53:37,73659,77074,7.62
2016-11-02 12:08:00,30136,2526,30.01
2016-11-02 11:47:32,77080,73721,22.02
2016-11-02 11:32:27,30938,5156,22.41
2016-11-02 12:10:02,31650,5288,18.09
2016-11-02 11:59:42,50736,52503,25.03
2016-11-02 12:04:38,31208,2474,17.82
2016-11-02 11:55:57,5502,5504,25.36
2016-11-02 11:59:31,22657,7669,1.13
2016-11-02 11:39:34,23502,13952,14.32
2016-11-02 09:59:50,62016,15081,11.96
2016-11-02 11:47:46,10132,47705,22.01
2016-11-02 11:39:57,5959,13109,24.96
2016-11-02 09:50:49, 21812, 14987, 4.36
2016-11-02 12:09:43,36140,30603,28.43
2016-11-02 11:43:59,35391,2995,30.69
2016-11-02 11:43:25,28444,20442,16.36
2016-11-02 09:50:22, 6239, 25832, 34.79
2016-11-02 11:45:44,55,8501,33.66
2016-11-02 11:53:08,49395,9092,18.41
2016-11-02 11:29:55,23977,11776,6.64
2016-11-02 12:03:10,29574,29572,14.65
2016-11-02 11:43:53,24313,68778,29.5
2016-11-02 11:32:04,29048,2061,17.86
2016-11-02 12:05:29,6312,7851,21.98
2016-11-02 12:00:20,49702,7243,36.22
2016-11-02 09:50:17, 4928, 6040, 26.35
2016-11-02 12:05:05,29007,14128,15.9
2016-11-02 11:52:53,63311,16555,2.9
2016-11-02 11:43:41,78179,71185,22.52
2016-11-02 11:34:08,53981,1071,24.19
2016-11-02 09:55:51,14656,7720,15.04
2016-11-02 11:55:07,24185,46866,22.15
2016-11-02 11:28:43,19666,35585,29.28
2016-11-02 11:48:13,73998,71655,30.82
2016-11-02 11:36:05,24614,17911,8.04
2016-11-02 09:59:33,57467,18429,30.4
2016-11-02 11:53:25,60132,13343,18.15
2016-11-02 12:10:55,79035,3512,15.89
2016-11-02 12:04:36,54899,9977,13.9
2016-11-02 11:37:09,16047,16071,35.22
2016-11-02 11:55:09,62386,11877,22.76
2016-11-02 09:50:41, 14713, 10026, 7.78
2016-11-02 12:02:04,28323,17355,24.06
2016-11-02 09:58:32,49361,55574,18.54
2016-11-02 11:38:20,30973,7323,25.39
2016-11-02 12:07:57,50113,54812,27.22
2016-11-02 11:31:12,69223,13542,19.42
2016-11-02 09:57:26,27460,14774,23.91
2016-11-02 11:49:28,48155,6139,21.6
2016-11-02 09:51:45, 76519, 56711, 23.91
2016-11-02 11:34:08,35624,30698,5.66
2016-11-02 12:01:27,53763,14101,14.38
2016-11-02 09:50:48, 47909, 6093, 8.11
2016-11-02 11:48:49,12591,4802,17.38
2016-11-02 09:55:08,34778,50663,21.77
2016-11-02 11:49:27,32706,30751,21.03
2016-11-02 09:56:17,68680,25553,30.84
2016-11-02 12:07:24,55810,58662,15.61
2016-11-02 11:34:07,68917,26185,8.25
2016-11-02 11:32:41,14827,3362,15.73
2016-11-02 11:30:30,38219,60613,28.17
2016-11-02 11:45:27,41084,50083,36.88
2016-11-02 09:56:55,47545,5931,8.09
2016-11-02 09:54:32,7810,48050,37.86
2016-11-02 12:01:11,52477,54177,14.5
2016-11-02 11:32:54,49944,8348,8.22
2016-11-02 09:51:38, 12549, 10427, 27.82
2016-11-02 11:43:49,60337,13553,11.45
2016-11-02 11:59:07,65363,21527,19.04
2016-11-02 11:59:23,39650,4253,34.94
2016-11-02 09:58:53,39495,5074,41.29
2016-11-02 11:50:50,28355,6947,36.89
2016-11-02 11:39:34,40199,5398,28.44
2016-11-02 11:38:21,67703,47096,27.99
2016-11-02 12:02:55,59745,17413,19.21
2016-11-02 11:28:29,10143,9234,31.48
2016-11-02 09:55:13,47931,6103,34.91
2016-11-02 09:57:11,24253,12824,43.04
2016-11-02 11:50:39,61975,74473,28.91
2016-11-02 11:31:30,20537,7013,17.11
2016-11-02 09:57:02,66771,21456,35.29
2016-11-02 09:50:28, 37041, 3296, 21.93
2016-11-02 11:47:52,32715,12187,19.2
2016-11-02 11:51:50,71635,13142,16.94
2016-11-02 11:38:58,47549,19464,23.91
2016-11-02 09:56:44,16117,48338,9.8
2016-11-02 11:59:55,37993,3538,22.13
2016-11-02 12:01:21,50575,57811,32.9
2016-11-02 09:56:37,9802,30282,5.93
2016-11-02 11:55:10,57591,4654,16.58
2016-11-02 11:32:58,61072,8842,12.07
2016-11-02 11:39:48,60282,32008,12.66
2016-11-02 12:06:09,45726,5516,19.39
2016-11-02 12:00:05,48066,5660,18.77
2016-11-02 11:28:34,10162,42487,12.97
2016-11-02 12:09:53,11868,22558,29.65
2016-11-02 11:40:25,40011,479,16.81
2016-11-02 11:45:52,4402,46588,5.12
2016-11-02 09:55:58,21311,27740,20.12
2016-11-02 11:48:04,19982,5271,26.83
2016-11-02 12:09:12,23855,61673,7.46
2016-11-02 12:00:45,50114,55646,3.01
2016-11-02 11:52:08,56532,34028,26.66
2016-11-02 11:55:07,18969,35273,12.74
2016-11-02 11:42:37,10634,29138,12.58
2016-11-02 09:52:22,24377,4943,13.12
2016-11-02 11:34:14,24857,3462,4.71
2016-11-02 11:40:00,74129,56556,19.95
2016-11-02 11:39:23,17233,71920,15.46
2016-11-02 12:08:43,19267,19268,25.17
2016-11-02 09:50:46, 17699, 9302, 28.78
2016-11-02 09:49:38, 66959, 11244, 24.22
2016-11-02 09:57:42,19846,2794,26.96
2016-11-02 11:30:55,29932,2473,13.43
2016-11-02 09:59:46,55539,10243,10.77
2016-11-02 11:34:51,74114,5471,22.51
2016-11-02 12:09:17,28079,12008,38.15
2016-11-02 11:58:09,8031,4755,25.65
2016-11-02 11:38:12,49898,10667,15.77
2016-11-02 11:43:17,26834,1683,18.4
2016-11-02 09:56:47,17188,11782,10.69
2016-11-02 11:57:11,57123,7123,32.63
2016-11-02 12:11:08,2971,20388,18.01
2016-11-02 11:34:22,40016,5398,22.58
2016-11-02 12:01:09,29015,30573,6.65
2016-11-02 11:55:34,5634,22046,26.57
2016-11-02 11:39:13,41234,8628,11.9
2016-11-02 11:52:01,75636,73358,16.44
2016-11-02 12:00:02,10053,17514,23.79
2016-11-02 09:56:50,57460,11384,25.88
2016-11-02 12:04:02,51544,10688,27.46
2016-11-02 12:09:12,12528,19189,27.58
2016-11-02 11:30:36,35726,7685,17.18
2016-11-02 09:53:48,34915,36403,11.3
2016-11-02 11:32:13,55638,16709,14.82
2016-11-02 11:45:30,18408,523,32.73
2016-11-02 11:34:26,50436,7710,24.89
2016-11-02 11:49:03,33677,10993,15.17
2016-11-02 11:52:00,35869,3060,9.81
2016-11-02 12:07:39,76499,66542,36.95
2016-11-02 11:36:55,67022,23959,17.99
2016-11-02 11:50:28,45653,58757,21.28
2016-11-02 11:36:40,12708,4282,6.78
2016-11-02 12:04:39,22785,18847,22.66
2016-11-02 09:59:14,6127,13937,26.23
2016-11-02 11:47:59,46741,31729,26.87
2016-11-02 09:52:20,29765,32063,21.77
2016-11-02 12:02:57,44555,8959,12.91
2016-11-02 11:58:53,28732,1996,12.49
2016-11-02 11:56:42,54633,9783,12.62
2016-11-02 11:49:44,62705,23390,4.84
2016-11-02 12:05:43,72772,38782,16.73
2016-11-02 12:04:31,37276,24866,29.64
2016-11-02 12:02:06,31131,21545,42.85
2016-11-02 11:50:15,29036,34190,26.42
2016-11-02 11:28:55,48064,6139,20.75
2016-11-02 12:05:56,52394,8580,29.93
2016-11-02 11:28:29,14769,3073,31.67
2016-11-02 09:54:27,14830,2230,22.23
2016-11-02 11:37:04,21023,1001,11.95
2016-11-02 11:50:49,25626,24832,11.67
2016-11-02 12:08:03,5004,5421,27.48
2016-11-02 11:56:44,67080,21941,27.15
2016-11-02 11:53:06,30522,10863,16.39
2016-11-02 09:58:03,64768,64762,13.81
2016-11-02 11:38:08,31093,14164,18.68
2016-11-02 12:03:23,41718,7213,10.07
2016-11-02 11:45:32,57554,38543,26.14
2016-11-02 11:47:04,13411,10374,1.1
2016-11-02 09:55:51,23741,3485,18.3
2016-11-02 11:53:46,49774,6035,7.27
2016-11-02 11:43:07,9694,21158,21.92
2016-11-02 12:04:55,12711,39435,3.66
2016-11-02 12:03:38,62618,7272,43.52
2016-11-02 11:50:57,11490,75653,42.2
2016-11-02 12:08:56,8119,10724,8.44
2016-11-02 12:04:30,74144,45838,21.67
2016-11-02 11:49:35,11524,4909,30.56
2016-11-02 11:29:37,15355,33974,19.42
2016-11-02 12:07:51,12470,68344,3.06
2016-11-02 11:33:29,92,25037,11.95
2016-11-02 12:07:50,4358,46261,7.09
